"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","Indiv"
"grm4._418.1",0.0604260084105328,-0.0041723957261417,-0.00621613715087918,0.0161317553950461,-0.010721396741899,0.00191005928670434,"SL18-CC-6-FG2"
"grm4._419.1",-0.159213555932386,-0.0059256613693916,-0.0516120600705216,-0.0100640544237696,-0.0411683647134903,-0.0411690151219319,"SL18-NC-1-FG1"
"grm4._420.1",0.0399005533092381,0.002339812073048,0.0143805594809851,-0.0269870620205855,0.0140129248500919,-0.139236473381766,"SA18-CB-5-FG6"
"grm4._421.1",-0.108409136540544,-0.00161567823759483,-0.034364322100064,0.00976652056251658,-0.0310882286039573,-0.0180492594854811,"SL18-CC-6-FG1"
"grm4._422.1",-0.129121954821347,-0.0144700513138533,-0.0494351719142372,-0.00531090232001557,-0.0432556582665164,-0.149373411960047,"SL18-JS-5-FG2"
"grm4._423.1",0.146824998818332,0.00597432987486191,0.0508073211613254,-0.00300311823375461,0.0348281541224403,0.01151870723537,"SL18-CC-10-FG4"
"grm4._424.1",-0.222865855123141,-0.00947237384368523,-0.0611312577793469,0.0142020957954513,-0.0508465339761258,-0.0885877365156691,"SL18-NC-5-FG3"
"grm4._425.1",-0.0878794119291438,0.00896434113163201,-0.0320348882005346,0.0177687953943106,-0.042182970827336,-0.0912113775035715,"SL18-OI-16-FG2"
"grm4._426.1",0.161335958709814,-1.94229919957347e-05,0.0776752883924144,-0.0071464699790045,0.0212093973416834,0.00843964440642034,"SL18-SF-13-MG2"
"grm4._427.1",0.084559472032815,-0.00157144625452973,0.0251080740667227,-0.0155569632084145,0.0110199249772465,0.00440163437583344,"SL18-LD-10-MG1"
"grm4._428.1",-0.278288137878837,-0.00476788268385311,-0.0921259352869062,0.000625220275047329,0.00878318258888424,0.227355808309705,"SL18-LL-9-MG1"
"grm4._429.1",-0.250303454783846,0.00324587669184189,-0.10049908655614,-0.0029506013470358,0.00728717868090059,0.126941467245347,"SL18-LD-1-MG2"
"grm4._430.1",0.0101274328024372,0.0031238618423824,-0.0560075254174768,-0.00117020372417104,0.00940737856385489,0.0770889919503562,"SL18-LD-5-MG1"
"grm4._431.1",-0.0542827326272875,-0.00231092819076634,-0.0493473420634452,0.0109528156571301,0.0106456320210903,0.067574098443677,"SL18-LL-9-MG2"
"grm4._432.1",-0.0853898333206277,-0.00366211927802092,-0.0442684648859335,-0.00501939882193652,-0.0226675716008096,0.053742864919436,"SL18-NL-9-MG2"
"grm4._433.1",-0.0388350586807714,-0.000803481518904245,-0.0224611311059124,0.0109547638045861,-0.0294989436057345,-0.0811646308608422,"SL18-JS-16-MG1"
"grm4._434.1",-0.0881596551836349,-0.00448631365546495,-0.0317228233275344,-0.0147245712329557,-0.0281914183898624,0.0232053778648151,"SL18-CC-8-MG2"
"grm4._435.1",-0.0753322605640054,0.00777783912787014,-0.0170441411946914,0.000578203432019265,-0.0166341433209459,-0.0430333518307195,"SL18-OI-9-MG2"
"grm4._436.1",-0.0971610619289469,-0.00415697962207705,-0.0276649459082946,-0.00292537449422423,0.00869654366204722,0.0166744711176072,"SL18-LD-2-MG4"
"grm4._437.1",-0.00862940629980319,0.00693332798128825,-0.0150460458975408,-0.00745783034759692,-0.0243909814997621,0.0146430284432844,"SL18-NC-9-MG1"
"grm4._438.1",-0.322548736456639,-0.0105170942753489,-0.0798614400180291,0.0131011205051716,-0.0636845639748387,-0.130485628224931,"SL18-NC-5-MG1"
"grm4._439.1",-0.164398753563545,0.0119483707422336,-0.0546761209795476,0.0208714621893681,-0.0577414869970875,-0.187903429825275,"SL18-OI-16-MG3"
"grm4._440.1",0.163965937462462,0.006125889910827,0.0604572804624278,-0.00833445138329074,9.68509261107811e-06,-0.00167415541240386,"SL18-OI-15-MG3"
"grm4._441.1",0.213910546516646,-0.00769836668598394,0.0533788000355141,0.0130708325628091,0.0350527500981046,0.110162971782565,"SL18-NC-2-MG3"
"grm4._442.1",0.351062352150161,-0.00853582658844991,0.102065290490838,0.00444784618927594,0.0623216171710866,0.18087347028614,"SL18-CC-11-MG5"
"grm4._443.1",-0.251942957573643,0.000742333311197442,-0.0849773666176643,0.00259623561453726,-0.0660045775507138,-0.095693437947431,"SL18-JS-9-MG3"
"grm4._444.1",-0.147999181890909,-0.027110566935435,-0.0690025739872291,-0.00652373368073724,-0.0546728223867618,0.0669467864477363,"SL18-NC-10-MG2"
"grm4._445.1",-0.0621876617757427,0.00285296372745233,-0.0325848580030118,0.00526126098165794,-0.0258062830592822,0.000674938273232248,"SL18-OI-11-MG3"
"grm4._446.1",-0.0634840519038374,0.00523824037615625,-0.0116101805456813,0.0127862318041796,-0.0282257743405604,0.0432386788351855,"SL18-OI-18-MG3"
"grm4._447.1",0.0655313310813817,-0.00280854446827806,0.0161013066853159,0.00625755204946412,0.00409856917606549,0.168496281673668,"SL18-NC-15-MG3"
"grm4._448.1",-0.321478628331171,-0.0127875715310704,-0.0846490294107666,0.0165382976425884,-0.0689290707505242,-0.13193572749203,"SL18-NC-5-MG3"
"grm4._449.1",-0.139725196814048,-0.00580482739919439,-0.053000416022139,-0.000162645566064548,-0.0458184541880492,-0.0251786974975962,"SL18-NC-12-MG3"
"grm4._450.1",-0.061412227457479,0.00248082422466471,-0.0206858307460855,0.0214697758741895,-0.0243134449190296,-0.0643986753401241,"SL18-CC-1-MG2"
"grm4._451.1",0.201680368982363,-0.00953364846913661,0.0610040927574817,0.0121359699471758,0.0481275827931981,0.00071591575513247,"SL18-CC-2-MG5"
"grm4._452.1",0.231693113930719,-0.000783562639170993,0.0713215990277365,-0.00162870569085833,0.0650010859235595,0.00945786187753093,"SL18-OI-7-MG3"
"grm4._453.1",-0.235556112214758,0.0034424323695343,-0.0731448333720023,-0.00469957573400424,-0.0627404746919363,-0.13078905537103,"SL18-NC-8-MG2"
"grm4._454.1",-0.18207003127537,0.00821961605063059,-0.0480557726416733,-0.011707979220942,-0.0359079437346892,-0.0605047650248963,"SL18-OI-5-MG3"
"grm4._455.1",0.187683025975818,-6.83325241585034e-05,0.0572168430905163,0.00687496700660421,0.0395035093220284,0.0529831782988034,"SL18-NC-2-MG2"
"grm4._456.1",0.0802904643709441,0.00402058616213092,0.0254810312320146,0.000260907127784209,0.01838636838761,0.0130088432788612,"SL18-FW-2-MG2"
"grm4._457.1",0.00726775267543311,-0.000519369358954054,-0.00463521845870762,0.00144159904004576,-0.00237311451082742,0.0112837347318881,"SL18-PI-1-MG1"
"grm4._458.1",0.0312433966700194,0.000382586003502519,0.00700053198733005,-0.000180742501207521,0.00595452950752283,0.0197851730388802,"SL18-PI-1-MG2"
"grm4._459.1",0.0661885990593283,0.00344909651795969,0.0227646509428774,0.00163090078087552,0.0147045777645488,-0.00869685653980515,"SL18-PI-1-MG4"
"grm4._460.1",-0.0172213653663417,-0.00269682568049077,-0.0246042728613355,0.0105133139831352,-0.0195178420883304,-0.0407648807325298,"SL18-CC-6-MG11"
"grm4._461.1",-0.162110087064519,-0.00976152776003167,-0.0525750276294087,-0.0197471909882093,-0.0366011067592101,0.0115459763591356,"SL18-NL-3-MG1"
"grm4._462.1",0.0645071196954612,0.00235532374409093,0.0203062655598575,-0.000429534730538005,0.0149567257870136,0.0190724429872266,"SL18-TI-1-MG2"
"grm4._463.1",0.0421353261071701,0.00266998699514564,0.0125028552111247,0.00112601057771762,0.010657241494728,0.0101348330169491,"SL18-TI-2-MG3"
"grm4._464.1",0.0362797863173304,0.00300517681555026,0.0115078000706225,-0.000943485671401623,0.0128008419834747,0.0288632775893451,"SL18-TI-3-MG11"
"grm4._465.1",0.0875560945837017,0.00415182768146979,0.0279803564145558,-0.000119254791750308,0.0165732383953114,0.0112832826168947,"SL18-TI-4-MG1"
"grm4._466.1",0.0475352800448767,0.00264456863685148,0.0134171793234076,0.00103345060411185,0.00763307039133267,-0.00489137607786884,"SL18-TI-4-MG3"
"grm4._467.1",0.0686466595324677,0.00394863443733618,0.0221861575532785,0.00190537198335919,0.013588084457816,-0.0188970238129993,"SL18-BL-10-MG2"
"grm4._468.1",0.0523493577519552,0.00308175050325374,0.0184219565418851,0.0014965003864902,0.0170414085715205,0.0210171664840358,"SL18-BL-11-MG4"
"grm4._469.1",0.0884349541161234,0.00453661159062517,0.0284593487012712,0.00108371354532963,0.0219759600614399,0.00920468768122602,"SL18-BL-12-MG1"
"grm4._470.1",0.0824407681831601,0.00504186379984583,0.0267118728846207,0.00192762088057121,0.0228632453239626,0.0203367917482845,"SL18-BL-12-MG3"
"grm4._471.1",0.0555675900418918,0.00135564826339407,0.0206837081480508,0.00161353519832754,0.0104084945932256,-0.00830428095826646,"SL18-BL-17-MG3"
"grm4._472.1",-0.119450619892196,-0.00345474997811998,-0.0454025070981372,0.00656742805640495,-0.0293706510418975,-0.0172837474436995,"SL18-OD-3-MG3"
"grm4._473.1",-0.104362509667195,-0.0028396516673788,-0.031570105275535,-0.0100320189349198,-0.0270708850925379,-0.0166962859829995,"SL18-OD-5-MG2"
"grm4._474.1",-0.0457925769188049,-0.00052679976833879,-0.0187674230657073,0.00575839484124884,-0.0135849726110518,-0.0401664222234427,"SL18-OD-10-MG3"
"grm4._475.1",0.032331654555741,0.0023676443815379,0.0138831066720175,0.000728090053675238,0.0142811840818099,0.000157946878672523,"SL18-FW-14-FG2"
"grm4._476.1",0.055043464981378,0.00236506941350893,0.0181048977230771,0.00173322563719237,0.0165580004015711,0.0142979321573974,"SL18-FW-14-FG11"
"grm4._477.1",0.0459024020707762,0.00334130492628954,0.0161051306086253,-0.0010415869489011,0.0147683122650056,0.0119906112932064,"SL18-FW-14-FG12"
"grm4._478.1",0.0851691404842081,0.000254847037542788,0.0316579958419444,-0.00619703475369569,0.00795861223930864,-0.0370025053138465,"SL18-FI-1-FG3"
"grm4._479.1",0.0782662880414504,0.000804143784748049,0.0286557953010321,-0.0029575105492441,0.0109057171256177,-0.0252487395613956,"SL18-FI-1-FG13"
"grm4._480.1",0.0309136239617684,0.000908246135525683,0.00816219886630995,0.000470848681675287,0.00472250034094634,0.000404020096836802,"SL18-PI-1-FG1"
"grm4._481.1",0.0440566340910707,0.000225505905472441,0.0138515930203694,-0.0029621031407488,0.00251836015040819,-0.0205713341526135,"SL18-PI-1-FG3"
"grm4._482.1",0.0680893650161711,0.0117992783507545,0.0393584403382766,0.00315411900276825,0.0214145477972668,-0.0880392840618745,"SL18-JS-6-FG3"
"grm4._483.1",-0.204996669552942,-0.00206430119110386,-0.0742881482415945,0.00553100585081331,-0.0573640682861468,-0.0774228563271228,"SL18-JS-9-FG2"
"grm4._484.1",-0.160559269316715,-0.00265873086719825,-0.0561049202656446,0.00357797914941129,-0.0494104304932313,-0.0708106008998001,"SL18-NL-2-FG2"
"grm4._485.1",0.00388326722850664,-0.00257730753185853,0.0068158474505373,0.0124102266395617,-0.0234800629559434,-0.130996115624116,"SL18-NL-6-FG2"
"grm4._486.1",-0.230652740073233,0.00051452865597696,-0.0742736751664278,0.00521342003320674,-0.0355819060406157,0.0662526752820883,"SL18-NL-7-FG3"
"grm4._487.1",0.0324263870392682,-0.000411422649257882,0.00888789981565434,-0.000122732113009192,0.00191465932276463,-0.00631401861140341,"SL18-TI-4-FG3"
"grm4._488.1",0.0254351675629989,0.000924223759192221,0.00224403210782571,0.00141714107334643,0.00177235498611771,0.00128321675669209,"SL18-BL-18-FG10"
"grm4._489.1",0.0471402034538973,0.00128627664059161,0.0143527963132163,0.00206371244012108,0.00566835599054368,-0.022997293854746,"SL18-FW-21-MG1"
"grm4._490.1",0.0599768390682111,-0.00113345045572934,0.0211418116017383,-0.00310713659654218,0.00916950435392295,-0.0024474956078784,"SL18-FI-2-FG11"
"grm4._491.1",0.0212827199805167,-4.12739874248618e-05,0.00609967441533561,0.00111302454365148,0.0100385044624142,0.0319621185682336,"SL18-FI-2-FG12"
"grm4._492.1",-0.0474095991923546,-0.00139158625372652,-0.0316955774699854,-0.00719582426853787,0.000575822440008019,0.0412625377197681,"SL18-LD-3-FG3"
"grm4._493.1",0.105127376360042,-0.00120765790311625,0.0281292934169153,0.00829325067029951,0.0219345806068719,0.0440117938920744,"SL18-CC-7-MG2"
"grm4._494.1",0.0756023163775124,0.00318136135740838,0.0271679267884079,-0.000550930694891765,0.0189692103502772,-0.0050706556120923,"SL18-FI-1-MG2"
"grm4._495.1",-0.149464802097891,-0.00729127434633512,-0.0501065614293988,0.00503906555539394,-0.0391771260320447,-0.0525594227101342,"SL18-JS-11-FG4"
"grm4._496.1",0.00771724004970479,-0.00116436701305233,0.000146694912118604,0.0021221467793292,0.00316756751669113,-0.026277908104806,"SL18-FW-12-MG10"
"grm4._497.1",0.0194793714926902,0.00167012833227169,0.00829564123826166,-0.00261599309548944,0.0142002565953216,0.0163001451756029,"SL18-BL-14-MG1"
"grm4._498.1",0.0698848599270504,0.00272889600876473,0.0283706683912374,0.000130441095814326,0.0185622634093139,-0.0150462147428156,"SL18-FI-1-MG10"
"grm4._499.1",-0.0703647741141532,-0.000354409581026649,-0.0557330950909192,0.00132263155611461,0.00135250908098452,0.110785423272186,"SL18-LD-5-FG2"
"grm4._500.1",0.0770875911814099,0.00393667962278414,0.0239806677588335,0.00064990634057458,0.0176270323422315,0.0138857680700964,"SL18-FW-21-MG2"
"grm4._501.1",-0.157318409318575,-0.00597175703013485,-0.060229280631317,-0.0065970344308032,0.00364120036724709,0.236521368746155,"SL18-LD-9-MG2"
"grm4._502.1",0.0958806197921316,0.00607450696419584,0.0345770051861892,0.00210600437802844,0.0216095512816573,-0.0203949508579763,"SL18-BL-16-MG2"
"grm4._503.1",0.0851230105918957,0.00224335433967556,0.0326629034125939,-0.00435703386518778,0.0129726568959148,-0.0168237744831304,"SL18-FI-2-MG1"
"grm4._504.1",0.0770207348290738,0.00396029540839074,0.0239526988303622,0.000640570578491533,0.0175792041579298,0.0138204161902656,"SL18-FW-12-MG2"
"grm4._505.1",0.0659775344535607,0.00330325632976345,0.0234587039124976,0.00549455768419277,0.0174108056899604,-0.00120133323778629,"SL18-BL-17-MG2"
"grm4._506.1",0.0477053920962062,0.00489525288900533,0.0132823074994709,0.00383009647775336,0.00841646836721216,-0.000779179217641915,"SL18-BL-18-MG3"
"grm4._507.1",-0.0742088615012125,0.000148295672729411,-0.0339954472374496,0.0101743240822939,-0.0204580968921555,-0.0266163736622075,"SL18-OD-3-MG2"
"grm4._508.1",0.0725683203868896,0.0012303698881184,0.032979276228814,-0.0174617339138031,0.00440705425167044,-0.10302216710076,"SA18-CB-5-FG1"
"grm4._509.1",0.208741635924619,0.00758561255059336,0.102276767365606,-0.0222769939725181,0.0550742539156325,0.000199406058447077,"SA18-CB-7-FG3"
"grm4._510.1",-0.15263785150646,-0.00294120366633192,-0.0568949833097132,0.0126952015567665,-0.0423322525523298,-0.0563483431153228,"SL18-JS-16-MG2"
"grm4._511.1",-0.0493088546429345,-0.00360922366478908,-0.0272831313317337,-0.00331593498838155,-0.0205772175462485,0.0229076989485805,"SL18-CC-8-MG3"
"grm4._512.1",0.0708587402433344,0.00110297935303941,0.0326187825251081,-0.0179621795639914,0.00533068443709027,-0.100048095340312,"SA18-CB-5-FG5"
"grm4._513.1",0.0196707370913504,-0.00170613673933914,0.0111495887750653,-0.0138410332993782,0.00362439230634069,-0.0148484225142384,"SL18-LD-10-FG3"
"grm4._514.1",-0.202880038041538,-0.000290117796635587,-0.0628321945937755,-0.00603715494302404,-0.0230118745377812,-0.0626680730029616,"SL18-NL-10-FG2"
"grm4._515.1",-0.0962091612857476,-0.000686151107093645,-0.0442159206236588,0.00363425297727112,-0.0255704126827454,-0.0360633066972931,"SL18-NC-11-MG3"
"grm4._516.1",-0.0451060573016294,0.000328823972418274,-0.018773341493321,0.00817160495950001,-0.00980015518462176,-0.0182486760768153,"SL18-CC-9-MG4"
"grm4._517.1",0.0282802473392682,5.04314181806191e-06,0.00435807601480054,0.002045763558631,0.00489397015838409,-0.00505442274933999,"SL18-BL-10-FG2"
"grm4._518.1",0.0165185652768225,0.00129259673753075,0.00246930643239567,0.00299284117050381,0.00271310888128603,-0.0126932665391909,"SL18-BL-10-MG1"
"grm4._519.1",0.0506787319920007,0.00196451382509472,0.0154070776918447,0.00192505460919023,0.00847688585349569,0.00220328776707439,"SL18-BL-15-FG1"
"grm4._520.1",0.0884994826088287,0.00462441432870816,0.0283919872185403,0.00124822773797526,0.0225146570408876,0.0104263489477954,"SL18-BL-12-MG2"
"grm4._521.1",-0.00904455185155463,-0.00414244389971665,-0.00833324938661375,0.00424599447559126,-0.0118921714791404,0.0703433166723056,"SL18-NC-15-MG4"
"grm4._522.1",0.0572576521670965,0.00337904223262833,0.0226137183660405,0.00348557396171773,0.0169677064116033,-0.0115515165796586,"SL18-BL-16-FG3"
"grm4._523.1",-0.21097480198887,0.00606304957339383,-0.0777805520905191,0.000442040831341204,0.00706445666870679,0.0894527658959044,"SL18-LD-1-MG3"
"grm4._524.1",-0.0162167698394525,-0.00218069147418207,-0.00921991674418561,0.000353138855806538,-0.00958915945675416,-0.0255564966060262,"SL18-FW-12-MG11"
"grm4._525.1",0.0893541902544159,-0.00469136825635716,0.0219493146090692,0.0109708187534826,0.0185487970969695,0.00202832700854222,"SL18-CC-2-FG1"
"grm4._526.1",-0.0772768305008519,0.000215189366955419,-0.0190344320155495,0.00524913819483162,-0.0149375850904928,0.0371938613081471,"SL18-SF-18-FG1"
"grm4._527.1",0.060071677707862,0.0016716690892842,0.0194115283061235,0.000529168387509161,0.0129999131891772,-0.0096437581935389,"SL18-BL-11-FG1"
"grm4._528.1",0.0643351569888419,0.00189899345741334,0.0180396256656232,0.00377840902651066,0.00747955948511644,-0.0211467960672391,"SL18-BL-13-MG1"
"grm4._529.1",0.0727718169935994,0.00120993859489335,0.0233281360042527,0.00196644958709716,0.0104232347376289,-0.016852908510108,"SL18-BL-14-FG3"
"grm4._530.1",0.021672085772819,0.000481010374261371,0.00813023240658411,0.0035876601548943,0.00580431726548165,-0.00647097337624832,"SL18-BL-17-FG3"
"grm4._531.1",0.0578929486757524,-0.00179032133991761,0.0165304151521841,0.00369759197033612,0.00207284421912753,-0.00425609781907441,"SL18-CC-9-FG1"
"grm4._532.1",0.0747410117626318,0.00359250393822668,0.0256352311192746,0.00164755690198209,0.0197486786522377,-0.0017011516705908,"SL18-FI-1-FG10"
"grm4._533.1",0.0615480891998874,0.0037751711589434,0.0237413431019919,-0.00142635473631729,0.0197688729827193,-0.0110774168747577,"SL18-FI-1-FG11"
"grm4._534.1",0.0279150206403063,0.00240847903138925,0.0138733589478317,0.000341055526404767,0.0152664950422837,-0.00853421136285026,"SL18-FI-1-FG12"
"grm4._535.1",0.0550841575868688,-0.000295239112186756,0.0191911773653853,-0.003736309992232,0.00551278284566949,-0.0188673446001268,"SL18-FI-2-FG10"
"grm4._536.1",0.0152842473915823,-0.00151601501595618,0.00144296991847942,0.00290713124883435,0.00478996770027014,-0.0162302447852577,"SL18-FW-12-FG10"
"grm4._537.1",0.0104050665756556,0.000908180585271313,0.00518126484300375,-0.00133309267682665,0.00915955835003517,0.0198250051335782,"SL18-FW-14-FG13"
"grm4._538.1",0.0612620867165183,0.00167322336170486,0.0204495457644117,0.00217689076316269,0.0147492376985191,0.00228060303099661,"SL18-FW-2-MG1"
"grm4._539.1",-0.00523846450773569,-0.0121209806006455,-0.00607294593341212,-0.00467198201599024,-0.0193862933242212,-0.102507220308098,"SL18-JS-5-MG1"
"grm4._540.1",-0.045924217373393,-0.00110460923701047,-0.0112901284375737,0.000136859571049851,-0.0178531871476077,-0.0373395616474747,"SL18-LD-13-FG1"
"grm4._541.1",-0.138293632096241,-0.00437054913307022,-0.0348983201905539,-0.000321026067444794,-0.00427963145796558,0.0693490591537647,"SL18-LD-2-FG3"
"grm4._542.1",0.0156439084559895,-0.0037987494667954,0.0010175407787772,0.00308193075389478,0.000102857592008496,0.0572603484323239,"SL18-LD-9-FG1"
"grm4._543.1",0.0473996716988913,0.00270228013214451,0.014453893884105,-0.00134617233505699,0.00876902153170163,0.00945432336163497,"SL18-TI-3-MG2"
"grm4._544.1",-0.123079733522257,-0.00302250952972813,-0.0397252575198573,0.00088603775274893,0.00247894102168147,0.0794213273086175,"SL18-LL-9-FG1"
"grm4._545.1",-0.126197897984087,-0.00576172939985204,-0.044560292272717,-0.00422329163221638,-0.037397961762995,-0.0505910459213513,"SL18-NC-1-FG3"
"grm4._546.1",-0.126099321828806,-0.000822604099998848,-0.0442208396896955,0.000683150402158497,-0.0429375279027,-0.0925259244332312,"SL18-NC-8-FG2"
"grm4._547.1",-0.13473491129766,-0.0257286851536343,-0.05236753934487,-0.00378935301873983,-0.0404178548561372,0.0103845446507052,"SL18-NC-10-MG1"
"grm4._548.1",-0.0837663303155222,-0.00638702337638163,-0.0352221651084424,-0.00214206165805933,-0.0309791336878519,-0.0413115320463969,"SL18-NC-11-FG3"
"grm4._549.1",0.0338213379406581,-0.000828165555598276,0.017380676222306,0.00177615006152308,-0.012093333258062,-0.0866169188300455,"SL18-NL-6-FG3"
"grm4._550.1",-0.0910754228187289,-0.00201795066323185,-0.0479383736985728,-0.000224262624225705,-0.0284343514082645,0.0361593096321221,"SL18-NL-9-MG3"
"grm4._551.1",0.105530597951698,-0.00017184534871384,0.0440947533430588,0.00747412351183911,-0.00663132573309478,-0.131931127545761,"SL18-NL-6-MG2"
"grm4._552.1",-0.109169301070358,-0.00142926589586805,-0.038768592113692,-0.00380058388064648,-0.031166910924578,-0.00253575813032716,"SL18-OD-5-MG1"
"grm4._553.1",-0.0760485986848427,0.00464869544643921,-0.0273501707405494,0.0113979329008396,-0.0355590601734805,-0.0815946432648852,"SL18-OI-16-FG1"
"grm4._554.1",0.0576430683233701,0.000979247372596206,0.0215442557090491,0.00882655260781006,0.0132431787671402,0.0573362895778167,"SL18-OI-4-FG3"
"grm4._555.1",-0.151545309883467,0.00648402101706666,-0.0430872757468245,-0.00598749679069792,-0.0269268333333062,-0.000704970097364799,"SL18-OI-5-MG2"
"grm4._556.1",0.123981799372258,-0.00103511471494118,0.042710442363233,-0.00683929963838355,0.0224785211739991,-0.0595993104873532,"SL18-OI-7-FG1"
"grm4._557.1",0.0476427977778746,0.0011665804556261,0.0140256385943138,0.00162825777414978,0.00822306442287349,-0.00288396639452751,"SL18-PI-1-FG10"
"grm4._558.1",0.007363542687156,0.000153878629502446,0.00116141662498471,0.00398338354394319,-0.00199866604976371,-0.0113035555950404,"SL18-PI-1-MG11"
"grm4._559.1",0.0435850257308742,0.00240893106907762,0.0111426827554722,-0.00177482308270021,0.010758714552285,0.0156135688323571,"SL18-PI-1-MG3"
"grm4._560.1",0.262157668338459,0.00217996525258128,0.106584663281658,0.0160978383340962,0.0453157345278902,0.0204456751478311,"SL18-SF-13-MG11"
"grm4._561.1",-0.0449774333976284,-0.0012002600934634,-0.0120699840120098,-0.0257756573090001,0.0121065873017787,-0.0173169578051587,"SA18-CB-5-FG3"
"grm4._562.1",0.204846229953353,-0.000871514890406913,0.0676627922219659,0.0125897319800726,0.0369618294523542,0.0665532331276947,"SL18-OD-10-FG2"
"grm4._563.1",0.0466331106704915,0.00133289863640306,0.0125494324720719,0.000321911838548261,0.00661065180273719,-0.00237659020552024,"SL18-TI-4-FG1"
"grm4._564.1",0.0418814325049985,0.00265930533581872,0.0120618161854745,-0.000941520599167759,0.00848701274780177,0.00948177965220142,"SL18-TI-3-MG1"
"grm4._565.1",0.0482631591906545,0.00135509762096227,0.0141338915413025,-0.00101490213752989,0.00870828019186669,0.00591743315228328,"SL18-TI-4-FG2"
"grm4._566.1",0.0613014096206683,0.00157973247651418,0.0183365582733023,-0.000453387202269232,0.016729980747747,0.0116458994918423,"SL18-TI-5-MG3"
"grm4._567.1",0.0662702074436654,0.00267440124460995,0.0245678031500959,-0.00166422210044155,0.0173633489728139,-0.00243460593836828,"SL18-BL-11-MG1"
"grm4._568.1",0.0662702074360008,0.00267440124454194,0.0245678031471425,-0.00166422210005678,0.0173633489727264,-0.00243460593483044,"SL18-BL-11-MG2"
"grm4._569.1",0.0357991597962999,0.00128481362147474,0.0130663329558994,0.00267396778699975,0.00840490599365776,-0.0039934133641326,"SL18-BL-17-MG1"
"grm4._570.1",0.0702711546923411,0.00140471802796039,0.0257478313490001,-0.002560776266648,0.0146901684981778,0.00202871679689523,"SL18-FI-2-MG3"
"grm4._571.1",0.0360138695505774,0.00285191460371032,0.00669596297353552,0.00890648106935706,0.0084366507707525,0.00123951068007663,"SL18-OI-11-MG1"
"grm4._572.1",-0.0205215882222546,0.00333623514816503,-0.0157861348080209,-0.00878350946927924,-0.0208173689184448,0.00937336649113977,"SL18-NC-9-MG3"
"grm4._573.1",-0.00795259208678057,-0.00382269041809393,-0.00790113477359137,0.00459233847838125,-0.012570995407274,0.0665471332458475,"SL18-NC-15-MG2"
"grm4._574.1",1.32311620544299e-13,1.6736765375391e-15,1.70606136687143e-14,1.91966771925218e-14,-9.75676069475935e-15,-9.1696259996218e-14,"SL18-CB-2-MG1"
"grm4._575.1",1.3589090619492e-13,-1.98638175226923e-15,7.99341173639509e-14,1.42081336440152e-13,5.9540664913729e-15,-2.79535979572353e-13,"SL18-CB-3-MG1"
"grm4._576.1",1.35121325809576e-13,-1.99950217678543e-15,7.96994643545609e-14,1.42861208397504e-13,5.85433203769979e-15,-2.55849246641916e-13,"SL18-CB-3-MG2"
"grm4._577.1",8.04623895244966e-14,1.86614542029168e-14,3.53770442088916e-13,1.12405198085182e-13,2.21925211078077e-14,-2.56901705699195e-14,"SL18-CB-4-MG2"
"grm4._578.1",8.0508416528271e-14,1.8616791104827e-14,3.53887001506468e-13,1.1237871104663e-13,2.21908301108958e-14,-2.58046501745032e-14,"SL18-CB-4-MG3"
"grm4._579.1",-1.15188598122049e-12,-9.81781388942604e-15,-5.44224337314029e-13,-5.22284183044715e-13,1.50018257300224e-14,1.07813195746098e-13,"SL18-CB-7-MG1"
"grm4._580.1",-0.125201741183289,0.00193860554271695,-0.0390230761795071,0.000845089937842464,-0.0387477490631255,-0.0945911128581673,"SL18-NC-8-MG1"
"grm4._581.1",0.0322476419683041,0.00117747339818795,0.0101510414374257,-0.000214714257729537,0.00747722703369135,0.00953699484901707,"SL18-TI-1-MG1"
"grm4._582.1",0.0322476419683064,0.00117747339822936,0.0101510414377074,-0.000214714257432876,0.00747722703384153,0.00953699485045701,"SL18-TI-1-MG3"
"grm4._583.1",0.0322476419676296,0.00117747339819401,0.010151041437388,-0.000214714257817035,0.00747722703365311,0.00953699484983995,"SL18-TI-1-MG4"
"grm4._584.1",0.0322476419719976,0.0011774733982274,0.0101510414389331,-0.000214714257245613,0.00747722703383297,0.009536994849311,"SL18-TI-1-MG11"
"grm4._585.1",0.0210613392763907,0.00133478707685561,0.00624919118390916,0.000563055307543152,0.00532740801962946,0.00506831425339359,"SL18-TI-2-MG1"
"grm4._586.1",0.0210613392790433,0.00133478707682138,0.00624919118551563,0.000563055306949889,0.00532740801956084,0.00506831425193942,"SL18-TI-2-MG2"
"grm4._587.1",0.0313827322051606,0.00209144726448306,0.00950322362914082,-0.000807725322034077,0.00751278103011632,0.011950886906436,"SL18-TI-3-MG3"
"grm4._588.1",0.031382732202701,0.00209144726451827,0.00950322362847609,-0.000807725322118657,0.00751278103036234,0.0119508869079077,"SL18-TI-3-MG14"
"grm4._589.1",0.0437296983926369,0.00151197045315585,0.0128260139843175,1.64627297524428e-05,0.00690550538644929,0.000603962188210067,"SL18-TI-4-MG2"
"grm4._590.1",0.0306447258774033,0.000789679048666851,0.00916617042572009,-0.00022663986103611,0.00836382979402204,0.0058237675128593,"SL18-TI-5-MG1"
