Accession	Female_Parent	Male_Parent	Cross_Type
SL18-UCONN-S157-FG5	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-FG6	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-MG1	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-MG2	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-MG3	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-MG4	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-MG5	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S157-MG6	SL18-UCONN-S157	SL18-UCONN-S157	self
SL18-UCONN-S158	SL18-OI-S18-FG6	SA18-CB-S1-MG2	biparental
SL18-UCONN-S158-FG1	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-FG2	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-FG3	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-FG4	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-FG5	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-FG6	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-MG1	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-MG2	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-MG3	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-MG4	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-MG5	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S158-MG6	SL18-UCONN-S158	SL18-UCONN-S158	self
SL18-UCONN-S159	SL18-OI-S18-FG6	SL18-NL-S6-MG1	biparental
SL18-UCONN-S16	SL18-LD-S1-FG1	SL18-LD-S10-MG3	biparental
SL18-UCONN-S160	SL18-OI-S18-FG6	SL18-SF-S17-MG1	biparental
SL18-UCONN-S161	SL18-OI-S2-FG2	SA18-CB-S7-MG2	biparental
SL18-UCONN-S162	SL18-OI-S2-FG2	SL18-LD-S1-MG2	biparental
SL18-UCONN-S163	SL18-OI-S2-FG2	SL18-LD-S2-MG1	biparental
SL18-UCONN-S164	SL18-OI-S2-FG2	SL18-LL-S9-MG3	biparental
SL18-UCONN-S165	SL18-OI-S2-FG2	SL18-NL-S3-MG2	biparental
SL18-UCONN-S166	SL18-OI-S2-FG2	SL18-SF-S17-MG2	biparental
SL18-UCONN-S167	SL18-OI-S2-FG3	SA18-CB-S4-MG1	biparental
SL18-UCONN-S168	SL18-OI-S2-FG3	SL18-LD-S10-MG1	biparental
SL18-UCONN-S169	SL18-OI-S2-FG3	SL18-NL-S2-MG2	biparental
SL18-UCONN-S17	SL18-LD-S1-FG1	SL18-NL-S2-MG2	biparental
SL18-UCONN-S170	SL18-OI-S2-FG3	SL18-NL-S9-MG1	biparental
SL18-UCONN-S171	SL18-OI-S2-FG3	SL18-SF-S15-MG1	biparental
SL18-UCONN-S172	SL18-OI-S2-FG3	SL18-SF-S17-MG1	biparental
SL18-UCONN-S173	SL18-OI-S4-FG3	SL18-SF-S17-MG1	biparental
SL18-UCONN-S174	SL18-OI-S6-FG1	SA18-CB-S2-MG1	biparental
SL18-UCONN-S175	SL18-OI-S6-FG1	SA18-CB-S4-MG1	biparental
SL18-UCONN-S176	SL18-OI-S6-FG1	SL18-LD-S13-MG2	biparental
SL18-UCONN-S177	SL18-OI-S6-FG1	SL18-LD-S2-MG1	biparental
SL18-UCONN-S178	SL18-OI-S6-FG1	SL18-LD-S5-MG1	biparental
SL18-UCONN-S179	SL18-OI-S6-FG1	SL18-NL-S2-MG1	biparental
SL18-UCONN-S18	SL18-LD-S1-FG1	SL18-OI-S18-MG1	biparental
SL18-UCONN-S180	SL18-OI-S6-FG1	SL18-NL-S9-MG1	biparental
SL18-UCONN-S181	SL18-OI-S6-FG1	SL18-SF-S15-MG1	biparental
SL18-UCONN-S182	SL18-OI-S6-FG1	SL18-SF-S19-MG1	biparental
SL18-UCONN-S183	SL18-OI-S7-FG3	SA18-CB-S2-MG3	biparental
SL18-UCONN-S184	SL18-OI-S7-FG3	SL18-LD-S9-MG1	biparental
SL18-UCONN-S185	SL18-OI-S7-FG3	SL18-NL-S3-MG2	biparental
SL18-UCONN-S186	SL18-OI-S9-FG1	SL18-LL-S9-MG2	biparental
SL18-UCONN-S187	SL18-OI-S9-FG1	SL18-OI-S9-MG3	biparental
SL18-UCONN-S188	SL18-SF-S13-FG1	SL18-LD-S3-MG2	biparental
SL18-UCONN-S189	SL18-SF-S13-FG1	SL18-LL-S9-MG3	biparental
SL18-UCONN-S19	SL18-LD-S1-FG2	SA18-CB-S4-MG3	biparental
SL18-UCONN-S190	SL18-SF-S17-FG1	SL18-LL-S9-MG1	biparental
SL18-UCONN-S191	SL18-SF-S17-FG1	SL18-SF-S17-MG2	biparental
SL18-UCONN-S192	SL18-SF-S17-FG3	SA18-CB-S10-MG1	biparental
SL18-UCONN-S193	SL18-SF-S17-FG3	SA18-CB-S3-MG3	biparental
SL18-UCONN-S194	SL18-SF-S17-FG3	SL18-LD-S2-MG1	biparental
SL18-UCONN-S195	SL18-SF-S17-FG3	SL18-NL-S10-MG2	biparental
SL18-UCONN-S196	SL18-SF-S17-FG3	SL18-NL-S2-MG3	biparental
SL18-UCONN-S197	SL18-SF-S17-FG3	SL18-NL-S9-MG1	biparental
SL18-UCONN-S198	SL18-SF-S17-FG3	SL18-OI-S7-MG1	biparental
SL18-UCONN-S199	SL18-SF-S17-FG3	SL18-OI-S9-MG3	biparental
SL18-UCONN-S2	SA18-CB-S10-FG2	SL18-LL-S9-MG1	biparental
SL18-UCONN-S20	SL18-LD-S1-FG2	SL18-SF-S13-MG3	biparental
SL18-UCONN-S200	SL18-SF-S18-FG1	SL18-LL-S9-MG3	biparental
SL18-UCONN-S201	SL18-SF-S18-FG2	SL18-SF-S13-MG1	biparental
SL18-UCONN-S202	SL18-CC-S12-FG1	SL18-CC-S1-MG3	biparental
SL18-UCONN-S203	SL18-CC-S12-FG1	SL18-PI-S1-MG4	biparental
SL18-UCONN-S204	SL18-CC-S12-FG1	SL18-FW-S12-MG1	biparental
SL18-UCONN-S205	SL18-CC-S1-FG2	SL18-CC-S1-MG3	biparental
SL18-UCONN-S206	SL18-CC-S2-FG1	SL18-FI-S1-MG1	biparental
SL18-UCONN-S207	SL18-CC-S2-FG1	SL18-PI-S1-MG1	biparental
SL18-UCONN-S208	SL18-CC-S2-FG1	SL18-CC-S7-MG2	biparental
SL18-UCONN-S209	SL18-CC-S4-FG3	SL18-TI-S5-MG1	biparental
SL18-UCONN-S21	SL18-LD-S1-FG2	SL18-SF-S15-MG1	biparental
SL18-UCONN-S210	SL18-CC-S7-FG2	SL18-TI-S3-MG2	biparental
SL18-UCONN-S211	SL18-CC-S7-FG2	SL18-TI-S6-MG2	biparental
SL18-UCONN-S212	SL18-CC-S7-FG3	SL18-CC-S1-MG3	biparental
SL18-UCONN-S213	SL18-CC-S7-FG3	SL18-FW-S12-MG2	biparental
SL18-UCONN-S214	SL18-CC-S7-FG3	SL18-FW-S21-MG2	biparental
SL18-UCONN-S215	SL18-CC-S7-FG3	SL18-FW-S2-MG2	biparental
SL18-UCONN-S216	SL18-CC-S7-FG3	SL18-TI-S2-MG3	biparental
SL18-UCONN-S217	SL18-CC-S7-FG3	SL18-TI-S5-MG1	biparental
SL18-UCONN-S218	SL18-CC-S8-FG3	SL18-PI-S1-MG3	biparental
SL18-UCONN-S219	SL18-CC-S8-FG3	SL18-TI-S3-MG2	biparental
SL18-UCONN-S22	SL18-LD-S1-FG3	SA18-CB-S3-MG3	biparental
SL18-UCONN-S220	SL18-CC-S9-FG3	SL18-FW-S12-MG2	biparental
SL18-UCONN-S221	SL18-CC-S9-FG3	SL18-TI-S2-MG3	biparental
SL18-UCONN-S222	SL18-FI-S1-FG2	SL18-CC-S12-MG2	biparental
SL18-UCONN-S223	SL18-FI-S1-FG2	SL18-FI-S2-MG1	biparental
SL18-UCONN-S224	SL18-FI-S1-FG2	SL18-FW-S12-MG3	biparental
SL18-UCONN-S225	SL18-FI-S1-FG2	SL18-FW-S2-MG1	biparental
SL18-UCONN-S226	SL18-FI-S1-FG2	SL18-TI-S6-MG2	biparental
SL18-UCONN-S227	SL18-FI-S1-FG3	SL18-FW-S21-MG3	biparental
SL18-UCONN-S228	SL18-FI-S1-FG3	SL18-PI-S1-MG4	biparental
SL18-UCONN-S229	SL18-FI-S2-FG1	SL18-PI-S1-MG3	biparental
SL18-UCONN-S23	SL18-LD-S1-FG3	SL18-NL-S5-MG1	biparental
SL18-UCONN-S230	SL18-FI-S2-FG2	SL18-FI-S2-MG1	biparental
SL18-UCONN-S231	SL18-FW-S12-FG1	SL18-FI-S1-MG1	biparental
SL18-UCONN-S232	SL18-FW-S12-FG1	SL18-FW-S21-MG2	biparental
SL18-UCONN-S233	SL18-FW-S12-FG2	SL18-CC-S8-MG3	biparental
SL18-UCONN-S234	SL18-FW-S12-FG2	SL18-TI-S3-MG2	biparental
SL18-UCONN-S235	SL18-FW-S12-FG3	SL18-CC-S11-MG2	biparental
SL18-UCONN-S236	SL18-FW-S12-FG3	SL18-CC-S2-MG4	biparental
SL18-UCONN-S237	SL18-FW-S12-FG3	SL18-CC-S7-MG4	biparental
SL18-UCONN-S238	SL18-FW-S12-FG3	SL18-FW-S12-MG2	biparental
SL18-UCONN-S239	SL18-FW-S12-FG3	SL18-PI-S1-MG1	biparental
SL18-UCONN-S24	SL18-LD-S1-FG3	SL18-OI-S11-MG2	biparental
SL18-UCONN-S240	SL18-FW-S12-FG3	SL18-TI-S5-MG1	biparental
SL18-UCONN-S241	SL18-FW-S14-FG2	SL18-PI-S1-MG4	biparental
SL18-UCONN-S242	SL18-FW-S21-FG1	SL18-PI-S1-MG3	biparental
SL18-UCONN-S243	SL18-FW-S21-FG1	SL18-TI-S5-MG1	biparental
SL18-UCONN-S244	SL18-FW-S21-FG2	SL18-TI-S2-MG3	biparental
SL18-UCONN-S245	SL18-FW-S21-FG3	SL18-FW-S12-MG3	biparental
SL18-UCONN-S246	SL18-FW-S21-FG3	SL18-CC-S7-MG2	biparental
SL18-UCONN-S247	SL18-FW-S2-FG1	SL18-CC-S1-MG3	biparental
SL18-UCONN-S248	SL18-FW-S2-FG1	SL18-CC-S2-MG4	biparental
SL18-UCONN-S249	SL18-FW-S2-FG1	SL18-CC-S7-MG4	biparental
SL18-UCONN-S25	SL18-LD-S1-FG3	SL18-OI-S15-MG1	biparental
SL18-UCONN-S250	SL18-FW-S2-FG1	SL18-TI-S5-MG1	biparental
SL18-UCONN-S251	SL18-FW-S2-FG3	SL18-PI-S1-MG1	biparental
SL18-UCONN-S252	SL18-PI-S1-FG1	SL18-PI-S1-MG3	biparental
SL18-UCONN-S253	SL18-PI-S1-FG3	SL18-CC-S12-MG2	biparental
SL18-UCONN-S254	SL18-PI-S1-FG3	SL18-CC-S5-MG1	biparental
SL18-UCONN-S255	SL18-PI-S1-FG3	SL18-FI-S1-MG1	biparental
SL18-UCONN-S256	SL18-PI-S1-FG3	SL18-FW-S2-MG2	biparental
SL18-UCONN-S257	SL18-PI-S1-FG3	SL18-CC-S12-MG2	biparental
SL18-UCONN-S258	SL18-TI-S1-FG2	SL18-CC-S1-MG3	biparental
SL18-UCONN-S259	SL18-TI-S1-FG2	SL18-FI-S1-MG1	biparental
SL18-UCONN-S26	SL18-LD-S1-FG3	SL18-OI-S16-MG1	biparental
SL18-UCONN-S260	SL18-TI-S1-FG2	SL18-FW-S12-MG3	biparental
SL18-UCONN-S261	SL18-TI-S1-FG2	SL18-FW-S21-MG1	biparental
SL18-UCONN-S262	SL18-TI-S1-FG2	SL18-FW-S21-MG3	biparental
SL18-UCONN-S263	SL18-TI-S1-FG2	SL18-PI-S1-MG1	biparental
SL18-UCONN-S264	SL18-TI-S1-FG2	SL18-FW-S2-MG1	biparental
SL18-UCONN-S265	SL18-TI-S1-FG2	SL18-TI-S3-MG2	biparental
SL18-UCONN-S266	SL18-TI-S1-FG2	SL18-TI-S5-MG1	biparental
SL18-UCONN-S267	SL18-JS-S11-FG2	SL18-LD-S3-MG1	biparental
SL18-UCONN-S268	SL18-JS-S16-FG2	SL18-NC-S10-MG1	biparental
SL18-UCONN-S269	SL18-JS-S16-FG2	SL18-NC-S15-MG1	biparental
SL18-UCONN-S27	SL18-LD-S1-FG3	SL18-OI-S6-MG2	biparental
SL18-UCONN-S270	SL18-JS-S16-FG2	SL18-NC-S5-MG3	biparental
SL18-UCONN-S271	SL18-JS-S16-FG2	SL18-NC-S9-MG3	biparental
SL18-UCONN-S272	SL18-JS-S16-FG2	SL18-NC-S9-MG3	biparental
SL18-UCONN-S273	SL18-JS-S16-FG2	SL18-OI-S7-MG2	biparental
SL18-UCONN-S274	SL18-JS-S16-FG3	SL18-LD-S3-MG1	biparental
SL18-UCONN-S275	SL18-JS-S16-FG3	SL18-OI-S16-MG2	biparental
SL18-UCONN-S276	SL18-JS-S19-FG2	SL18-CC-S7-MG3	biparental
SL18-UCONN-S277	SL18-JS-S19-FG2	SL18-LD-S1-MG1	biparental
SL18-UCONN-S278	SL18-JS-S19-FG2	SL18-NC-S2-MG1	biparental
SL18-UCONN-S279	SL18-JS-S19-FG2	SL18-NL-S3-MG1	biparental
SL18-UCONN-S28	SL18-LD-S1-FG3	SL18-OI-S7-MG1	biparental
SL18-UCONN-S280	SL18-JS-S19-FG3	SL18-OI-S15-MG3	biparental
SL18-UCONN-S281	SL18-JS-S19-FG3	SL18-LD-S2-MG3	biparental
SL18-UCONN-S282	SL18-JS-S19-FG3	SL18-NC-S1-MG1	biparental
SL18-UCONN-S283	SL18-JS-S19-FG3	SL18-NC-S8-MG2	biparental
SL18-UCONN-S284	SL18-JS-S19-FG3	SL18-NL-S9-MG3	biparental
SL18-UCONN-S285	SL18-JS-S19-FG3	SL18-OI-S16-MG2	biparental
SL18-UCONN-S286	SL18-JS-S19-FG5	SL18-JS-S19-MG1	biparental
SL18-UCONN-S287	SL18-JS-S19-FG5	SL18-LD-S9-MG2	biparental
SL18-UCONN-S288	SL18-JS-S19-FG5	SL18-SF-S15-MG3	biparental
SL18-UCONN-S289	SL18-JS-S5-FG2	SL18-FW-S2-MG1	biparental
SL18-UCONN-S29	SL18-LD-S1-FG3	SL18-OI-S9-MG3	biparental
SL18-UCONN-S290	SL18-JS-S6-FG2	SL18-NL-S3-MG1	biparental
SL18-UCONN-S291	SL18-JS-S6-FG3	SL18-JS-S19-MG1	biparental
SL18-UCONN-S292	SL18-JS-S6-FG3	SL18-NL-S9-MG3	biparental
SL18-UCONN-S293	SL18-JS-S9-FG2	SL18-NL-S5-MG3	biparental
SL18-UCONN-S294	SL18-JS-S9-FG3	SL18-LD-S1-MG3	biparental
SL18-UCONN-S295	SL18-JS-S9-FG3	SL18-NC-S10-MG1	biparental
SL18-UCONN-S296	SL18-JS-S9-FG3	SL18-NC-S11-MG1	biparental
SL18-UCONN-S297	SL18-JS-S9-FG3	SL18-NC-S12-MG1	biparental
SL18-UCONN-S298	SL18-JS-S9-FG3	SL18-NC-S15-MG1	biparental
SL18-UCONN-S299	SL18-JS-S9-FG3	SL18-NC-S2-MG1	biparental
SL18-UCONN-S2-FG1	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-FG2	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-FG3	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-FG4	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-FG5	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-FG6	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-MG1	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-MG2	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-MG3	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-MG4	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-MG5	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S2-MG6	SL18-UCONN-S2	SL18-UCONN-S2	self
SL18-UCONN-S3	SA18-CB-S4-FG3	SA18-CB-S4-MG3	biparental
SL18-UCONN-S30	SL18-LD-S1-FG3	SL18-NL-S9-MG2	biparental
SL18-UCONN-S300	SA18-CB-S4-FG1	SL18-NC-S9-MG3	biparental
SL18-UCONN-S301	SL18-LD-S9-FG3	SL18-OI-S14-MG1	biparental
SL18-UCONN-S302	SL18-LD-S9-FG3	SL18-FI-S2-MG3	biparental
SL18-UCONN-S303	SL18-LL-S9-FG1	SL18-CC-S7-MG2	biparental
SL18-UCONN-S304	SL18-NC-S10-FG1	SL18-CC-S7-MG3	biparental
SL18-UCONN-S305	SL18-NC-S10-FG3	SL18-LD-S1-MG1	biparental
SL18-UCONN-S306	SL18-NC-S10-FG3	SL18-LD-S2-MG3	biparental
SL18-UCONN-S307	SL18-NC-S11-FG1	SL18-FW-S2-MG2	biparental
SL18-UCONN-S308	SL18-NC-S11-FG1	SL18-NL-S5-MG3	biparental
SL18-UCONN-S309	SL18-NC-S12-FG3	SL18-NL-S3-MG1	biparental
SL18-UCONN-S31	SL18-LD-S1-FG3	SL18-OI-S15-MG2	biparental
SL18-UCONN-S310	SL18-NC-S15-FG1	SL18-CC-S7-MG3	biparental
SL18-UCONN-S311	SL18-NC-S15-FG1	SL18-SF-S15-MG3	biparental
SL18-UCONN-S312	SL18-NC-S15-FG2	SL18-NL-S3-MG1	biparental
SL18-UCONN-S313	SL18-NC-S15-FG3	SL18-CC-S6-MG2	biparental
SL18-UCONN-S314	SL18-NC-S15-FG3	SL18-JS-S16-MG2	biparental
SL18-UCONN-S315	SL18-NC-S15-FG3	SL18-LD-S1-MG3	biparental
SL18-UCONN-S316	SL18-NC-S15-FG3	SL18-NL-S5-MG3	biparental
SL18-UCONN-S317	SL18-NC-S15-FG3	SL18-OI-S16-MG2	biparental
SL18-UCONN-S318	SL18-NC-S2-FG2	SL18-NC-S2-MG1	biparental
SL18-UCONN-S319	SL18-NC-S2-FG3	SL18-NC-S9-MG3	biparental
SL18-UCONN-S32	SL18-LD-S2-FG2	SA18-CB-S3-MG3	biparental
SL18-UCONN-S320	SL18-NC-S2-FG3	SL18-LD-S9-MG2	biparental
SL18-UCONN-S321	SL18-NL-S5-FG1	SL18-FW-S21-MG2	biparental
SL18-UCONN-S322	SL18-NL-S6-FG2	SL18-FW-S12-MG3	biparental
SL18-UCONN-S323	SL18-OI-S4-FG2	SL18-FW-S12-MG1	biparental
SL18-UCONN-S324	SL18-OI-S6-FG2	SL18-NL-S9-MG3	biparental
SL18-UCONN-S325	SL18-SF-S15-FG3	SL18-FW-S12-MG2	biparental
SL18-UCONN-S326	SL18-JS-S11-FG2	SL18-CC-S6-MG2	biparental
SL18-UCONN-S32-FG1	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-FG2	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-FG3	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-FG4	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-FG5	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-FG6	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-MG1	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-MG2	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S32-MG3	SL18-UCONN-S32	SL18-UCONN-S32	self
SL18-UCONN-S33	SL18-LD-S2-FG2	SL18-LL-S9-MG2	biparental
SL18-UCONN-S34	SL18-LD-S2-FG2	SL18-NL-S9-MG1	biparental
SL18-UCONN-S35	SL18-LD-S2-FG2	SL18-SF-S19-MG1	biparental
SL18-UCONN-S36	SL18-LD-S3-FG1	SA18-CB-S10-MG1	biparental
SL18-UCONN-S37	SL18-LD-S3-FG1	SL18-NL-S9-MG1	biparental
SL18-UCONN-S38	SL18-LD-S3-FG1	SL18-SF-S19-MG2	biparental
SL18-UCONN-S39	SL18-LD-S3-FG2	SA18-CB-S2-MG3	biparental
SL18-UCONN-S4	SA18-CB-S5-FG1	SA18-CB-S10-MG1	biparental
SL18-UCONN-S40	SL18-LD-S3-FG2	SL18-LL-S9-MG2	biparental
SL18-UCONN-S41	SL18-LD-S3-FG2	SL18-SF-S17-MG3	biparental
SL18-UCONN-S42	SL18-LD-S3-FG3	SL18-SF-S13-MG2	biparental
SL18-UCONN-S43	SL18-LD-S4-FG1	SA18-CB-S2-MG1	biparental
SL18-UCONN-S44	SL18-LD-S4-FG1	SL18-NL-S3-MG2	biparental
SL18-UCONN-S45	SL18-LD-S4-FG2	SL18-LL-S9-MG1	biparental
SL18-UCONN-S46	SL18-LD-S4-FG2	SL18-SF-S15-MG2	biparental
SL18-UCONN-S47	SL18-LD-S4-FG3	SL18-SF-S17-MG1	biparental
SL18-UCONN-S48	SL18-LD-S5-FG1	SA18-CB-S10-MG1	biparental
SL18-UCONN-S49	SL18-LD-S5-FG1	SL18-SF-S15-MG1	biparental
SL18-UCONN-S4-FG1	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-FG2	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-FG3	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-FG4	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-FG5	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-MG1	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-MG2	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-MG3	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-MG4	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-MG5	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S4-MG6	SL18-UCONN-S4	SL18-UCONN-S4	self
SL18-UCONN-S5	SA18-CB-S7-FG1	SL18-LL-S9-MG3	biparental
SL18-UCONN-S50	SL18-LD-S5-FG2	SL18-LD-S3-MG2	biparental
SL18-UCONN-S51	SL18-LD-S9-FG2	SL18-SF-S13-MG3	biparental
SL18-UCONN-S52	SL18-LD-S9-FG3	SA18-CB-S2-MG1	biparental
SL18-UCONN-S53	SL18-LD-S9-FG3	SL18-NL-S7-MG1	biparental
SL18-UCONN-S54	SL18-LD-S9-FG3	SL18-SF-S17-MG1	biparental
SL18-UCONN-S55	SL18-LL-S9-FG1	SL18-LL-S9-MG2	biparental
SL18-UCONN-S56	SL18-LL-S9-FG3	SL18-NL-S9-MG1	biparental
SL18-UCONN-S57	SL18-NL-S10-FG1	SA18-CB-S4-MG3	biparental
SL18-UCONN-S57-FG1	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-FG2	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-FG3	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-FG4	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-FG5	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-FG6	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-MG1	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-MG2	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S57-MG3	SL18-UCONN-S57	SL18-UCONN-S57	self
SL18-UCONN-S58	SL18-NL-S10-FG1	SL18-LD-S2-MG1	biparental
SL18-UCONN-S59	SL18-NL-S10-FG1	SL18-LD-S9-MG1	biparental
SL18-UCONN-S5-FG1	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-FG2	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-FG3	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-FG5	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-FG6	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-MG1	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-MG2	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-MG3	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-MG4	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-MG5	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S5-MG6	SL18-UCONN-S5	SL18-UCONN-S5	self
SL18-UCONN-S6	SL18-LD-S10-FG1	SA18-CB-S1-MG2	biparental
SL18-UCONN-S60	SL18-NL-S10-FG1	SL18-OI-S15-MG1	biparental
SL18-UCONN-S61	SL18-NL-S10-FG1	SL18-OI-S2-MG2	biparental
SL18-UCONN-S62	SL18-NL-S10-FG1	SL18-OI-S7-MG1	biparental
SL18-UCONN-S63	SL18-NL-S10-FG1	SL18-SF-S13-MG1	biparental
SL18-UCONN-S64	SL18-NL-S10-FG2	SA18-CB-S2-MG2	biparental
SL18-UCONN-S65	SL18-NL-S10-FG2	SL18-LD-S13-MG3	biparental
SL18-UCONN-S66	SL18-NL-S10-FG2	SL18-LL-S9-MG1	biparental
SL18-UCONN-S67	SL18-NL-S10-FG2	SL18-OI-S11-MG2	biparental
SL18-UCONN-S68	SL18-NL-S10-FG2	SL18-OI-S16-MG1	biparental
SL18-UCONN-S69	SL18-NL-S10-FG2	SL18-OI-S5-MG2	biparental
SL18-UCONN-S7	SL18-LD-S10-FG1	SL18-NL-S6-MG1	biparental
SL18-UCONN-S70	SL18-NL-S10-FG2	SL18-OI-S9-MG3	biparental
SL18-UCONN-S71	SL18-NL-S10-FG2	SL18-SF-S17-MG2	biparental
SL18-UCONN-S72	SL18-NL-S10-FG3	SL18-NL-S3-MG2	biparental
SL18-UCONN-S73	SL18-NL-S2-FG1	SA18-CB-S1-MG2	biparental
SL18-UCONN-S73-FG1	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-FG2	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-FG3	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-FG4	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-FG5	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-FG6	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-MG1	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-MG2	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-MG3	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-MG4	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-MG5	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S73-MG6	SL18-UCONN-S73	SL18-UCONN-S73	self
SL18-UCONN-S74	SL18-NL-S2-FG1	SL18-LD-S10-MG1	biparental
SL18-UCONN-S75	SL18-NL-S2-FG1	SL18-LD-S13-MG2	biparental
SL18-UCONN-S76	SL18-NL-S2-FG1	SL18-SF-S17-MG1	biparental
SL18-UCONN-S77	SL18-NL-S2-FG3	SA18-CB-S2-MG3	biparental
